"주택유형별","지역별","항목","단위","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월",
"종합","금천","매매가격","","100.6843384","101.2183227","101.9242891","102.4619927","102.5745807","102.6065249","102.5940409","102.5677779","102.5892364","102.6117615","102.6081413","102.5305125","102.3436373","101.9375354","101.2255019","100.039433","98.54776222","97.18009199","95.87222411","94.83478853","94.12920121","93.75514748","93.53451444","93.54202969","93.68147096","93.92675023","94.15456194","94.2927873","94.23859157","94.15491448","94.05880961","94.01315809","94.00460343","94.02342987","94.20735054","94.46633561",
"종합","영등포","매매가격","","101.2504231","101.8539549","102.4238537","102.8033102","103.0200333","103.0670902","103.0601924","103.0433913","103.084063","103.1339526","103.1324841","103.0942562","102.8529647","102.4561845","101.7086029","100.1782363","98.12939835","96.59444175","95.60017836","94.83244637","94.48017689","94.30635694","94.29843241","94.49578945","94.89398274","95.356484","95.78982468","96.03327722","96.10178302","96.03428478","95.987463","96.03393163","96.16112833","96.37741567","96.84389459","97.76445291",
"종합","동작","매매가격","","101.3706527","102.0407275","102.8103127","103.4126326","103.7528125","103.8793335","103.89087","103.9009704","103.9783798","104.0820243","104.1437167","104.1672274","104.1017423","103.7826241","103.2413291","102.0052344","100.1903116","99.3718468","98.4503907","98.09691711","98.05894034","98.06049337","98.08194577","98.1215389","98.12977242","98.18988412","98.32931339","98.36280177","98.23823632","98.17265146","98.16166192","98.22193691","98.34768911","98.521043","98.76963507","99.63236495",
"종합","관악","매매가격","","100.9747252","101.4665602","102.0474078","102.4203153","102.6547956","102.7151619","102.7097375","102.7036967","102.6899112","102.6914946","102.680045","102.6759016","102.5769322","102.1780979","101.4123014","100.2714944","98.68747247","97.3369855","96.48098846","95.88441214","95.51681551","95.2947289","95.12569741","95.13973181","95.30622247","95.52984985","95.80150193","95.85909123","95.78015823","95.71216297","95.57671833","95.48815114","95.49186088","95.50984529","95.7325784","96.03406209",
"종합","동남권","매매가격","","101.5406593","102.66413","103.7044829","104.5067974","104.9222438","105.0029951","104.9526374","104.9956168","105.0896243","105.1663288","105.180441","105.1714622","104.9790113","104.5258755","103.5427785","102.1245772","100.4091136","99.43830697","98.73787647","98.45070077","98.32611753","98.63089065","99.13938546","99.49549405","100.0577509","100.5516493","100.8488472","100.9311002","100.8633818","100.6825854","100.6225699","100.6600885","100.8125485","101.0478103","101.6094217","102.946326",
"종합","서초","매매가격","","101.612072","102.5836173","103.6426594","104.5920327","105.1662527","105.2968913","105.3200371","105.4313141","105.558106","105.7373649","105.840799","105.9402417","105.8883043","105.7310405","105.1066754","104.2209242","103.1144387","102.4243771","101.9519142","101.7614122","101.7411703","102.0750729","102.4272229","102.5936129","102.8571212","103.1275993","103.2697533","103.2724909","103.1380834","102.9608117","102.8343043","102.8339642","103.0360773","103.2855157","104.069056","105.6902588",
"종합","강남","매매가격","","101.55453","102.7961579","103.9174348","104.6783373","105.1350087","105.2083353","105.1761487","105.1934407","105.3391264","105.4347252","105.4624605","105.4449226","105.3016535","104.8989226","104.0530937","102.7641548","101.2482091","100.3468373","99.71759066","99.36861164","99.30673496","99.62752263","100.0767168","100.4093749","100.9009604","101.369744","101.6145251","101.569107","101.4589566","101.3927817","101.3017563","101.2796926","101.3940459","101.6273429","102.0934887","103.2221895",
"종합","송파","매매가격","","101.574214","102.8922951","104.0127485","104.8834575","105.2388297","105.3362298","105.2370363","105.2996787","105.3554274","105.3747181","105.3257256","105.2536529","104.8763198","104.1485726","102.7820366","101.0046797","98.81312897","97.91265043","97.22457428","96.88928814","96.64109014","97.07425324","97.97471911","98.52013242","99.48055503","100.1721909","100.547153","100.6902649","100.6725462","100.3380043","100.3425568","100.4872038","100.6923933","100.9789482","101.6510325","103.2206569",
"종합","강동","매매가격","","101.3839431","102.1746349","102.9426126","103.5260578","103.8095953","103.8180547","103.7436517","103.7151864","103.7643896","103.798965","103.8026485","103.7940276","103.6911112","103.3099298","102.3951875","100.8322362","98.99791901","97.58627423","96.57907078","96.34813556","96.24008224","96.30812398","96.44627913","96.72190871","97.05229734","97.48833994","97.87289835","98.08633816","98.05606091","97.97290097","97.90922232","97.88642428","97.95930143","98.10575751","98.4159356","99.39269831",
"종합","경기","매매가격","","103.2264204","104.8266981","106.2166408","107.1316817","107.4945125","107.5489478","107.5111449","107.4451155","107.4740911","107.4087823","107.3558042","107.1867116","106.7009927","105.9404907","104.7740124","102.7709087","99.80793118","97.54743312","95.76911214","94.67121498","94.07421233","93.84865637","93.85908766","94.00690765","94.31142457","94.81914806","95.21588165","95.31032556","95.18529664","94.96432038","94.76903678","94.5906817","94.52451459","94.44914762","94.51346047","94.71165977",
"종합","경부1권","매매가격","","103.8064293","105.3244655","106.6518044","107.5460456","107.9066419","107.8977078","107.8727188","107.8355594","107.8900159","107.929123","107.9580647","107.8586477","107.4052871","106.6673068","105.4890579","103.0219447","99.52436853","97.09384334","95.26356838","94.14445087","93.46190293","93.31355171","93.4312374","93.77284323","94.24392768","94.9458276","95.57487137","95.8353926","95.81265441","95.51734172","95.23919281","94.92290138","94.71494676","94.76283091","95.22713911","95.74922592",
"종합","과천","매매가격","","101.5097805","101.9715784","102.2597129","102.7655393","103.2510719","103.3083481","103.2968101","103.1961253","103.055107","102.9020319","102.7407043","102.4869887","102.1865342","101.7892482","100.8947801","98.35470235","94.53505052","91.49515961","90.2672861","89.47925478","89.0435807","88.8588018","89.52115003","90.83870867","92.08385358","93.28284278","94.22627135","94.73766518","94.7215057","94.69102383","94.2868698","94.01934417","93.76217295","93.47117001","94.76538398","96.28772316",
"종합","안양","매매가격","","104.701319","106.3940925","108.0480425","109.0492904","109.3622047","109.310589","109.2154359","109.0685484","109.0325062","109.0255516","109.0010504","108.909845","108.359534","107.4462607","106.0674404","103.0936283","99.34509428","97.02785824","95.64552899","94.52862235","93.82497436","93.58757025","93.37308306","93.36109076","93.52414935","94.27169488","95.21854424","95.67641848","95.76406556","95.41453239","95.09224793","94.58636445","94.21162793","94.40892739","94.80258437","94.91367187",
"종합","만안","매매가격","","102.4269307","103.495284","104.6508703","105.4942801","105.90735","106.0394078","106.0199211","106.0120666","105.9831721","105.9665769","105.9642446","105.9611229","105.6939484","105.3498559","104.5947216","102.5939978","99.64033453","97.67705704","96.69009424","96.1527106","95.75444948","95.54165172","95.34345957","95.23211227","95.31904759","96.05013387","96.71610078","96.947376","97.01259573","96.82628184","96.6710933","96.42995211","96.1617539","96.06965919","96.09927671","95.98828732",
"종합","동안","매매가격","","106.3865584","108.5525201","110.5869931","111.7089485","111.9446095","111.7520831","111.5990426","111.3459482","111.3044668","111.3048775","111.2634621","111.1051049","110.3396604","108.9965978","107.151184","103.458412","99.13098898","96.55890804","94.89388093","93.3663254","92.44813062","92.19354356","91.96769894","92.02535965","92.24183014","93.00077811","94.14545438","94.76376259","94.8673212","94.40367757","93.96492585","93.27526681","92.82690198","93.22482688","93.87233662","94.13914767",
"종합","성남","매매가격","","102.1995583","103.1324536","103.8637192","104.4466606","104.7738964","104.8621444","104.8974717","104.9654422","105.1104895","105.25766","105.3909464","105.4153999","105.1469967","104.6201811","103.61968","101.7894128","99.15052361","96.99617697","95.12391126","94.24180375","93.87550946","94.03362358","94.58993957","95.42030512","96.38853042","97.35495534","97.96777971","98.20535552","98.0972486","97.71490341","97.41888063","97.13310372","97.01288407","97.04216711","97.69020675","98.56653049",
"종합","수정","매매가격","","101.9539324","102.7868767","103.6927698","104.200966","104.5076628","104.7645984","104.9845393","105.2017049","105.4133403","105.6140208","105.8117592","105.9058075","105.73621","105.0085008","103.6382381","101.8136612","98.41059005","95.97037555","95.19171645","94.7399849","94.77231522","95.00480084","95.59223096","96.39983475","97.35618807","98.19960025","98.94359981","99.19596531","99.18857274","99.06733221","98.99932182","98.99280521","98.97388693","98.95671085","99.20963019","99.7936537",
"종합","중원","매매가격","","102.4647793","103.6381534","104.4620404","105.2493351","105.6569757","105.6507912","105.6681421","105.7551274","105.882946","105.8941094","105.9337591","105.9490896","105.7850178","105.3407318","104.1735307","102.4673774","100.0650987","98.20692823","96.89619244","95.99171301","95.50950565","95.56027667","95.63444322","96.10711865","96.66899388","97.1097465","97.27223454","97.25848414","97.0053636","96.7494859","96.50338372","96.19068908","96.0019976","95.92338671","95.97163636","96.24253003",
"종합","분당","매매가격","","102.1944868","103.0664677","103.6759507","104.2027496","104.503864","104.5561934","104.5146255","104.5057757","104.6279463","104.8107827","104.9560522","104.952732","104.5930487","104.1214967","103.3643926","101.4765059","99.08584079","96.92005677","94.3385082","93.28712183","92.8068594","92.98145938","93.73752526","94.73615069","95.89087342","97.14497174","97.90726677","98.25310181","98.16915849","97.63414557","97.22960361","96.8467582","96.71499718","96.80555564","97.84929662","99.08725549",
"종합","군포","매매가격","","105.9725364","108.4147255","110.4937151","111.9193316","112.5687832","112.3886372","112.3184381","112.2678453","112.3725469","112.4181902","112.5119328","112.484451","112.0631307","111.4102428","110.4490472","107.7136302","103.1303592","100.090783","96.94168471","94.9591551","93.59593024","93.08997945","92.79725061","92.686127","92.61782145","92.74762195","92.92637954","92.88367789","92.82720226","92.71614999","92.52034261","92.3640442","92.21140669","92.14185601","92.25230263","92.60620163",
"종합","의왕","매매가격","","105.2422618","107.7031318","109.8176881","111.0826367","111.2536663","111.183093","111.1790796","111.0480449","110.9417826","110.6509055","110.2976958","109.486151","108.3802539","107.0042727","105.2424835","101.967064","97.17883751","94.3022039","93.08614094","92.21459608","91.22906303","90.61720448","90.42710739","90.25879418","90.26203143","90.45306541","90.71962899","90.83894206","90.86606197","90.71862637","90.58911925","90.50247567","90.41124744","90.36998956","90.49893178","90.73050221",
"종합","경부2권","매매가격","","103.2406525","104.801271","106.1307672","107.0635421","107.4035245","107.4553368","107.3576106","107.2514734","107.151071","106.8753632","106.6663553","106.3875292","105.8225122","105.0547441","103.987021","102.4183412","100.1765038","97.62997032","95.56070336","94.47382053","94.01638463","94.01083391","94.09252235","94.24399475","94.5811361","95.2150095","95.63287357","95.76336341","95.69070368","95.51153643","95.30744211","95.21903442","95.26144645","95.28424612","95.36052128","95.61795599",
"종합","안성","매매가격","","104.1444167","106.015929","107.6435706","108.9337845","109.6683788","110.260495","110.3649619","110.726502","111.0862705","111.1616322","111.2678761","111.3435999","111.256487","111.1267451","110.9623303","109.9000458","108.4117875","106.7711925","105.4905816","104.4838813","103.8447071","103.5174826","103.1033011","102.6975803","102.7373107","102.8848623","102.9751726","102.8730183","102.5028777","102.1104399","101.6808156","101.3685237","101.1550031","100.6683728","100.4650626","100.285717",
"종합","용인","매매가격","","102.8029516","104.3036078","105.4536408","106.2640355","106.6223345","106.6610484","106.568711","106.3909195","106.2214647","105.931062","105.7071464","105.445021","104.9124655","104.1566489","103.146762","101.9018976","99.85165393","97.30385016","95.16706936","93.92558547","93.49252939","93.52920303","93.67945137","93.92756613","94.25563696","94.90163397","95.25675273","95.27310772","95.19199927","95.02278814","94.78697397","94.67809866","94.71432884","94.69333982","94.69554693","94.85076063",
"종합","처인","매매가격","","101.811512","103.2757051","104.2993789","104.9449246","105.2707822","105.3037744","105.3143693","105.4033157","105.3674597","105.2603294","105.2713973","105.1551523","105.0333202","104.9971635","104.8146659","104.3016445","103.2251999","101.8151303","100.8178283","100.5080215","101.0889104","101.5506607","101.9619896","102.3412379","102.7420559","103.2360616","103.5950966","103.7568523","103.8699427","103.9622875","103.9957786","104.1729557","104.5840863","104.4797496","104.3452302","103.9584751",
"종합","기흥","매매가격","","103.5784817","105.1002986","106.3283284","107.2597616","107.514027","107.5876009","107.4922353","107.289973","107.2078497","106.9275402","106.6788","106.4201436","105.7170538","104.719211","103.713706","102.4783769","100.1737521","97.49867378","95.49088148","94.14038653","93.02566807","92.54225102","92.3714065","92.43608843","92.80926841","93.39037209","93.58321972","93.51151046","93.35378684","93.1046898","92.74832099","92.501934","92.34738944","92.2679148","92.22418036","92.33783014",
"종합","수지","매매가격","","102.6776732","104.1820335","105.340095","106.1399175","106.6377056","106.6420773","106.4759288","106.1258152","105.7604383","105.3228472","104.9523611","104.5788125","103.9317423","102.9167283","101.3055026","99.52993208","97.0732505","93.91689489","90.92119797","89.2083353","88.84365052","89.15367778","89.4753969","89.83267256","90.06707407","90.87191763","91.39311721","91.4116255","91.29106524","91.04390832","90.7691894","90.62904431","90.63564646","90.72807431","90.86346614","91.39893644",
"종합","수원","매매가격","","103.489025","105.0504444","106.4959892","107.4807319","107.7332731","107.7019699","107.5635685","107.4430766","107.3275664","107.0047105","106.7551689","106.3993752","105.7216995","104.8338973","103.5592333","101.6032204","99.05932713","96.35983333","94.22172517","93.26747527","92.81776397","92.82652711","92.92735336","93.08242215","93.4788011","94.18459335","94.7181291","94.99685445","94.98390949","94.83124199","94.69361968","94.66128154","94.75224095","94.90077234","95.09197975","95.51725802",
"종합","장안","매매가격","","102.6369295","104.2237105","105.3265563","106.3849194","106.6186644","106.6758167","106.6079748","106.595473","106.6643683","106.2697356","106.2235905","106.140309","105.5856275","105.21466","104.580725","103.6581507","101.6572285","98.56584614","96.76644935","95.63362644","94.68395098","94.61761758","94.62443578","94.71312866","95.16924747","95.87029595","96.28518236","96.40511172","96.23319141","95.96535618","95.63566908","95.5763154","95.59950265","95.65345199","95.85531497","96.18729762",
