단지명,주소,층,계약년월,전용면적(㎡),건축년도,거래금액(만원),위도,경도
건영캐스빌,경기도 평택시 안중읍 현화리 820-1,8,202405,70.02,2005,"19,500",36.9878220,126.9175020
동신아름마을,경기도 평택시 안중읍 현화리 839-1,2,202405,84.6339,2005,"23,500",36.9794545,126.9244507
삼익,경기도 평택시 독곡동 468,4,202405,66.75,1994,"18,800",37.0854260,127.0633760
평택용이금호어울림1단지,경기도 평택시 용이동 581,18,202405,84.9822,2015,"34,000",37.0015751,127.1307921
평택센트럴자이3단지,경기도 평택시 동삭동 852,3,202405,84.2757,2019,"44,000",37.0209526,127.1005266
모아미래도2차,경기도 평택시 포승읍 도곡리 1115,7,202405,59.9717,2005,"18,500",36.9879564,126.8492249
평택용이금호어울림1단지,경기도 평택시 용이동 581,2,202405,84.9936,2015,"33,000",37.0015751,127.1307921
평택용이금호어울림1단지,경기도 평택시 용이동 581,5,202405,84.9986,2015,"35,000",37.0015751,127.1307921
비전아이파크평택,경기도 평택시 용이동 639,18,202405,75.97,2018,"43,000",36.9987688,127.1251689
평택비전에듀포레푸르지오,경기도 평택시 용이동 652,12,202405,84.955,2018,"52,500",36.9927558,127.1225496
신영평택비전지웰푸르지오,경기도 평택시 용이동 644,3,202405,74.9404,2019,"41,700",36.9974208,127.1225145
평택비전레이크푸르지오,경기도 평택시 용이동 642,21,202405,78.9995,2019,"48,700",36.9971596,127.1197498
동아2,경기도 평택시 통복동 539-2,3,202405,84.908,1994,"23,000",37.0012271,127.0883123
한일,경기도 평택시 독곡동 473,4,202405,59.34,1993,"12,000",37.0841548,127.0629526
호반써밋고덕국제신도시에듀파크,경기도 평택시 고덕동 2664-2,9,202405,84.2876,2022,"61,200",37.0368028,127.0307857
호반써밋고덕국제신도시에듀파크,경기도 평택시 고덕동 2664-2,14,202405,84.5142,2022,"63,000",37.0368028,127.0307857
이충동부영1단지,경기도 평택시 이충동 589-5,9,202405,59.94,1996,"18,000",37.0626486,127.0656819
이충동부영1단지,경기도 평택시 이충동 589-5,1,202405,59.94,1996,"14,000",37.0626486,127.0656819
우미이노스빌5차,경기도 평택시 이충동 607,2,202405,84.6021,2006,"30,500",37.0538245,127.0612981
개나리,경기도 평택시 세교동 559,14,202405,59.95,1995,"20,000",37.0009041,127.0821288
부영1,경기도 평택시 세교동 555,4,202405,59.94,1996,"17,600",37.0031914,127.0858386
부영1,경기도 평택시 세교동 555,14,202405,59.94,1996,"19,000",37.0031914,127.0858386
한일,경기도 평택시 진위면 갈곶리 239-2,8,202405,59.94,1996,"13,000",37.1258239,127.0702199
한일,경기도 평택시 진위면 갈곶리 239-2,4,202405,59.94,1996,"11,000",37.1258239,127.0702199
평택the#,경기도 평택시 서정동 1116,15,202405,84.98,2009,"42,000",37.0720142,127.0613609
서정메트로하임,경기도 평택시 서정동 433-26,15,202405,30.11,2016,"8,900",37.0600190,127.0539176
평택뉴비전엘크루,경기도 평택시 합정동 가-,6,202405,74.834,2021,"34,000",,
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,15,202405,59.9605,2011,"15,400",37.0177101,126.9134152
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,12,202405,59.9605,2011,"15,900",37.0177101,126.9134152
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,6,202405,59.9605,2011,"15,300",37.0177101,126.9134152
송담지엔하임1차,경기도 평택시 안중읍 송담리 850,15,202405,59.7031,2018,"31,300",36.9784784,126.9294329
우미이노스빌1차,경기도 평택시 장당동 633,7,202405,84.9131,2005,"31,000",37.0504179,127.0611802
우미이노스빌1차,경기도 평택시 장당동 633,16,202405,82.6727,2005,"31,000",37.0504179,127.0611802
건영캐스빌,경기도 평택시 안중읍 현화리 820-1,12,202405,84.95,2005,"20,200",36.9878220,126.9175020
동환,경기도 평택시 안중읍 현화리 305-2,3,202405,67.68,1992,"10,800",36.9869289,126.9213073
현대(824-5),경기도 평택시 안중읍 현화리 824-1,5,202405,84.726,2002,"21,800",36.9834824,126.9169802
삼익사이버,경기도 평택시 동삭동 343-2,16,202405,119.16,2000,"38,200",37.0218005,127.0963783
신명나리,경기도 평택시 비전동 881,10,202405,59.97,1995,"18,800",36.9931272,127.1194389
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,16,202405,72.797,2019,"34,050",36.9874051,127.1296995
휴먼파크리움,경기도 평택시 서정동 263-1,11,202405,22.28,2018,"8,900",37.0578242,127.0585990
부영사랑으로1단지,경기도 평택시 청북읍 옥길리 1110,3,202405,59.9605,2011,"14,500",37.0161358,126.9140475
동산2,경기도 평택시 서정동 793,1,202405,59.28,1989,"24,000",37.0688973,127.0608108
부영사랑으로1단지,경기도 평택시 청북읍 옥길리 1110,5,202405,59.9605,2011,"16,100",37.0161358,126.9140475
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,12,202405,73.4148,2019,"33,300",37.0267896,127.1062895
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,14,202405,59.9845,2019,"28,900",37.0267896,127.1062895
평택브라운스톤험프리스,경기도 평택시 팽성읍 안정리 360,10,202405,146.4005,2016,"49,500",36.9654154,127.0488677
유승한내들퍼스트뷰,경기도 평택시 청북읍 옥길리 1153,15,202405,84.9827,2015,"29,000",37.0233189,126.9247180
평택센트럴자이 4단지,경기도 평택시 동삭동 854,18,202405,75.7115,2018,"41,500",37.0190802,127.1021658
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,10,202405,59.875,2019,"30,900",36.9874051,127.1296995
모아미래도1차,경기도 평택시 포승읍 도곡리 1113,2,202405,84.9316,2006,"21,000",36.9903657,126.8503472
평택용이금호어울림1단지,경기도 평택시 용이동 581,9,202405,84.9967,2015,"34,000",37.0015751,127.1307921
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,26,202405,72.797,2019,"34,700",36.9874051,127.1296995
아주2,경기도 평택시 독곡동 474,11,202405,59.97,1995,"13,000",37.0829067,127.0629027
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,5,202405,59.949,2021,"34,000",37.0201237,127.0345312
아주,경기도 평택시 지산동 1135,4,202405,59.95,1994,"15,300",37.0777211,127.0650625
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,18,202405,72.797,2019,"34,400",36.9874051,127.1296995
평택지제역동문굿모닝힐맘시티3단지,경기도 평택시 칠원동 613,17,202405,59.7056,2021,"29,200",37.0244682,127.1016691
지제역더샵센트럴시티,경기도 평택시 지제동 가-,21,202405,115.5005,2022,"108,000",,
SKVIEW2단지,경기도 평택시 합정동 766,14,202405,84.68,2007,"26,000",36.9914742,127.1019047
부영1,경기도 평택시 세교동 555,3,202405,49.98,1996,"15,000",37.0031914,127.0858386
부영1,경기도 평택시 세교동 555,3,202405,59.94,1996,"17,000",37.0031914,127.0858386
청실보성,경기도 평택시 세교동 556-2,13,202405,134.671,2000,"37,500",37.0015168,127.0843476
평택송탄역클래시아,경기도 평택시 신장동 243-3,11,202405,19.91,2017,"9,000",37.0760073,127.0549953
송화지구우미이노스빌,경기도 평택시 팽성읍 송화리 788-1,10,202405,80.9879,2005,"24,000",36.9606600,127.0597574
LIG아파트,경기도 평택시 이충동 591-2,3,202405,84.93,1997,"25,500",37.0638590,127.0685524
동광,경기도 평택시 칠원동 499,5,202405,59.854,2003,"17,000",37.0321275,127.1022202
평택지제역동문굿모닝힐맘시티3단지,경기도 평택시 칠원동 613,17,202405,59.7056,2021,"29,200",37.0244682,127.1016691
평택지제역동문굿모닝힐맘시티3단지,경기도 평택시 칠원동 613,17,202405,59.7056,2021,"29,200",37.0244682,127.1016691
평택지제역동문굿모닝힐맘시티4단지,경기도 평택시 칠원동 595,24,202405,84.9718,2019,"39,100",37.0243447,127.1067737
시대한우리,경기도 평택시 비전동 874,3,202405,49.855,1995,"14,250",36.9977571,127.1156873
고덕국제신도시리슈빌레이크파크,경기도 평택시 고덕동 2683-1,4,202405,84.9785,2021,"55,300",37.0364883,127.0353743
호반써밋고덕신도시,경기도 평택시 고덕동 2619-1,8,202405,102.6724,2021,"75,500",37.0418804,127.0408561
우미린레이크파크,경기도 평택시 죽백동 816,23,202405,84.9879,2017,"41,500",37.0032659,127.1243011
신세계고대광실,경기도 평택시 안중읍 안중리 292-30,3,202405,104.68,1994,"13,000",36.9895270,126.9303771
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,18,202405,72.65,2019,"36,000",36.9874051,127.1296995
우미이노스빌1차,경기도 평택시 장당동 633,18,202405,84.9131,2005,"28,500",37.0504179,127.0611802
동성효성,경기도 평택시 비전동 856,11,202405,72.48,1994,"20,800",36.9916147,127.1105698
문화,경기도 평택시 비전동 887,11,202405,49.86,1994,"14,000",36.9915288,127.1159132
힐스테이트송담,경기도 평택시 안중읍 송담리 851,19,202405,72.32,2016,"38,000",36.9770344,126.9285430
스마트빌듀오1차,경기도 평택시 포승읍 만호리 574-5,5,202405,23.63,2014,"4,500",36.9756421,126.8433987
동환,경기도 평택시 안중읍 현화리 305-2,4,202405,81.63,1992,"12,000",36.9869289,126.9213073
서재자이,경기도 평택시 동삭동 715-1,21,202405,59.52,2014,"30,350",37.0111516,127.1017076
평택브라운스톤험프리스,경기도 평택시 팽성읍 안정리 360,10,202405,146.4005,2016,"49,500",36.9654154,127.0488677
평택센트럴자이3단지,경기도 평택시 동삭동 852,6,202405,84.2757,2019,"47,700",37.0209526,127.1005266
평택포승골든포트,경기도 평택시 포승읍 도곡리 1118-4,20,202405,18.32,2018,"4,900",36.9895652,126.8421765
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,21,202405,84.9718,2019,"37,000",37.0267896,127.1062895
e편한세상평택용이1단지,경기도 평택시 용이동 737,11,202405,99.44,2017,"42,000",37.0021249,127.1441966
LIG아파트,경기도 평택시 이충동 591-2,5,202405,99.96,1997,"26,500",37.0638590,127.0685524
메디슨스퀘어3차,경기도 평택시 신장동 309-4,7,202405,84.7622,2018,"22,000",37.0826274,127.0507826
동영센트럴타워,경기도 평택시 신장동 247-5,8,202405,44.738,2012,"14,800",37.0751015,127.0552110
광성,경기도 평택시 안중읍 학현리 504-24,1,202405,49.83,1989,"5,500",36.9885718,126.9239355
평택뉴비전엘크루,경기도 평택시 합정동 가-,14,202405,84.8441,2021,"41,500",,
군문주공2,경기도 평택시 군문동 360,7,202405,59.96,1999,"23,300",36.9868636,127.0848746
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,28,202405,72.768,2019,"34,700",36.9874051,127.1296995
우림,경기도 평택시 안중읍 금곡리 337-3,14,202405,49.973,1999,"10,200",36.9933025,126.9524699
주공3,경기도 평택시 서정동 909-1,5,202405,39.6,1988,"19,600",37.0614442,127.0593238
고덕신도시자연앤자이,경기도 평택시 고덕동 1970-2,17,202405,84.6876,2019,"57,500",37.0507518,127.0455397
평택효성해링턴플레이스1단지,경기도 평택시 소사동 670,6,202405,72.65,2019,"36,500",36.9903797,127.1254279
부영2,경기도 평택시 세교동 557,12,202405,84.9842,2000,"29,500",37.0035238,127.0816577
이안,경기도 평택시 동삭동 650,10,202405,84.87,2005,"28,000",37.0195270,127.0953420
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,10,202405,84.95,2019,"65,000",37.0534802,127.0421109
중앙,경기도 평택시 팽성읍 객사리 63-4,5,202405,77.4,1992,"10,500",36.9672585,127.0665636
송화지구우미이노스빌,경기도 평택시 팽성읍 송화리 788-1,4,202405,84.5344,2005,"22,000",36.9606600,127.0597574
해동마을삼익참드림,경기도 평택시 안중읍 현화리 918,1,202405,84.7,2004,"20,000",36.9823207,126.9264386
중앙,경기도 평택시 팽성읍 객사리 63-4,5,202405,77.4,1992,"10,500",36.9672585,127.0665636
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,1,202405,72.65,2019,"32,900",36.9874051,127.1296995
모아미래도1차,경기도 평택시 포승읍 도곡리 1113,2,202405,59.9717,2006,"20,000",36.9903657,126.8503472
평택메트로하임,경기도 평택시 포승읍 만호리 575-10,11,202405,24.31,2015,"4,000",36.9767849,126.8440555
평택메트로하임,경기도 평택시 포승읍 만호리 575-10,11,202405,23.69,2015,"5,000",36.9767849,126.8440555
힐스테이트송담,경기도 평택시 안중읍 송담리 851,11,202405,59.87,2016,"29,500",36.9770344,126.9285430
한양,경기도 평택시 장당동 475,7,202405,79.084,1994,"18,800",37.0514135,127.0546769
평택지제역동문굿모닝힐맘시티3단지,경기도 평택시 칠원동 613,2,202405,59.9845,2021,"28,000",37.0244682,127.1016691
아주,경기도 평택시 지산동 1135,7,202405,59.95,1994,"17,000",37.0777211,127.0650625
군문주공2,경기도 평택시 군문동 360,15,202405,49.43,1999,"17,400",36.9868636,127.0848746
대원,경기도 평택시 팽성읍 송화리 790-1,5,202405,59.97,2002,"16,700",36.9636829,127.0606423
우성꿈그린,경기도 평택시 세교동 558,14,202405,84.97,1995,"26,000",37.0022838,127.0804944
서정아트타워2차트인,경기도 평택시 이충동 445-3,10,202405,22.099,2018,"8,100",37.0569872,127.0598685
동광,경기도 평택시 칠원동 499,11,202405,59.854,2003,"19,000",37.0321275,127.1022202
평택지제역동문굿모닝힐맘시티3단지,경기도 평택시 칠원동 613,8,202405,59.9845,2021,"28,900",37.0244682,127.1016691
SR친오애,경기도 평택시 포승읍 만호리 646-1,12,202405,55.2406,2004,"13,500",36.9615202,126.8571889
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,19,202405,59.9605,2011,"16,400",37.0177101,126.9134152
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,11,202405,59.949,2021,"31,750",37.0201237,127.0345312
미주(지산1091),경기도 평택시 지산동 1091,5,202405,84.95,1992,"21,000",37.0761768,127.0628234
평택소사벌반도유보라아이비파크,경기도 평택시 죽백동 720,3,202405,84.8976,2016,"35,500",37.0102463,127.1111016
평택용이금호어울림1단지,경기도 평택시 용이동 581,16,202405,84.9977,2015,"33,000",37.0015751,127.1307921
e편한세상평택,경기도 평택시 용이동 580,9,202405,84.5812,2015,"37,000",37.0006187,127.1286607
스마트빌듀오3차,경기도 평택시 포승읍 만호리 575-1,6,202405,24.31,2014,"4,500",36.9771029,126.8434706
소사벌리더스하임,경기도 평택시 비전동 1011,14,202405,84.86,2014,"35,500",37.0057422,127.1064767
고덕국제신도시리슈빌레이크파크,경기도 평택시 고덕동 2683-1,11,202405,84.9785,2021,"55,000",37.0364883,127.0353743
평택소사벌호반베르디움,경기도 평택시 죽백동 737,17,202405,84.2227,2018,"41,000",37.0062379,127.1125987
고덕국제신도시대광로제비앙THEART,경기도 평택시 고덕동 2664-1,10,202405,84.9656,2022,"58,650",37.0364546,127.0328400
푸르지오1차,경기도 평택시 용이동 471-1,2,202405,108.8017,2009,"37,000",36.9988661,127.1421730
호반써밋고덕국제신도시에듀파크,경기도 평택시 고덕동 2664-2,5,202405,84.4382,2022,"61,000",37.0368028,127.0307857
평택소사벌반도유보라아이비파크1단지,경기도 평택시 죽백동 722,8,202405,84.8976,2016,"37,700",37.0085703,127.1132306
대원,경기도 평택시 팽성읍 송화리 790-1,6,202405,59.97,2002,"16,300",36.9636829,127.0606423
신세계타운,경기도 평택시 비전동 804,14,202405,84.84,2001,"24,500",36.9989443,127.1036422
평택용이2차푸르지오,경기도 평택시 용이동 470-1,10,202405,84.8461,2010,"34,000",36.9968729,127.1419398
송담지엔하임1차,경기도 평택시 안중읍 송담리 850,15,202405,59.7031,2018,"31,500",36.9784784,126.9294329
우성꿈그린,경기도 평택시 세교동 558,1,202405,84.97,1995,"22,500",37.0022838,127.0804944
e편한세상지제역,경기도 평택시 동삭동 416,22,202405,59.5302,2022,"42,750",37.0156354,127.0883668
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,23,202405,59.7056,2019,"30,300",37.0267896,127.1062895
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,27,202405,84.9718,2019,"37,500",37.0267896,127.1062895
